,count,mean,std,min,25%,50%,75%,max,skew,kurtosis
cnn_feat_25_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_25_min,1034.0,0.06862343102693558,0.007386805023998022,0.05286996439099312,0.0627856682986021,0.06704680994153023,0.07400029711425304,0.08979326486587524,0.46217894554138184,-0.5716182589530945
cnn_feat_25_max,1034.0,0.06862343102693558,0.007386805023998022,0.05286996439099312,0.0627856682986021,0.06704680994153023,0.07400029711425304,0.08979326486587524,0.46217894554138184,-0.5716182589530945
cnn_feat_26_mean,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_26_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_26_min,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_26_max,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_27_mean,1034.0,0.07900144904851913,0.011876625940203667,0.05410316586494446,0.06938551738858223,0.07843446359038353,0.08783204294741154,0.10994008928537369,0.21087846159934998,-0.8025361895561218
cnn_feat_27_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_27_min,1034.0,0.07900144904851913,0.011876625940203667,0.05410316586494446,0.06938551738858223,0.07843446359038353,0.08783204294741154,0.10994008928537369,0.21087846159934998,-0.8025361895561218
cnn_feat_27_max,1034.0,0.07900144904851913,0.011876625940203667,0.05410316586494446,0.06938551738858223,0.07843446359038353,0.08783204294741154,0.10994008928537369,0.21087846159934998,-0.8025361895561218
cnn_feat_28_mean,1034.0,2.1078417375974823e-06,3.58561119355727e-05,0.0,0.0,0.0,0.0,0.000951830530539155,22.110931396484375,534.4930419921875
cnn_feat_28_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_28_min,1034.0,2.1078417375974823e-06,3.58561119355727e-05,0.0,0.0,0.0,0.0,0.000951830530539155,22.110931396484375,534.4930419921875
cnn_feat_28_max,1034.0,2.1078417375974823e-06,3.58561119355727e-05,0.0,0.0,0.0,0.0,0.000951830530539155,22.110931396484375,534.4930419921875
cnn_feat_29_mean,1034.0,4.335950143286027e-05,0.00020591693464666605,0.0,0.0,0.0,0.0,0.00299196713604033,7.9570112228393555,81.70161437988281
cnn_feat_29_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_29_min,1034.0,4.335950143286027e-05,0.00020591693464666605,0.0,0.0,0.0,0.0,0.00299196713604033,7.9570112228393555,81.70161437988281
cnn_feat_29_max,1034.0,4.335950143286027e-05,0.00020591693464666605,0.0,0.0,0.0,0.0,0.00299196713604033,7.9570112228393555,81.70161437988281
cnn_feat_30_mean,1034.0,0.044038496911525726,0.008904332295060158,0.028699789196252823,0.03699473012238741,0.04181112162768841,0.05048501491546631,0.06695432215929031,0.5804646015167236,-0.6798344850540161
cnn_feat_30_std,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnn_feat_30_min,1034.0,0.044038496911525726,0.008904332295060158,0.028699789196252823,0.03699473012238741,0.04181112162768841,0.05048501491546631,0.06695432215929031,0.5804646015167236,-0.6798344850540161
cnn_feat_30_max,1034.0,0.044038496911525726,0.008904332295060158,0.028699789196252823,0.03699473012238741,0.04181112162768841,0.05048501491546631,0.06695432215929031,0.5804646015167236,-0.6798344850540161
cnn_feat_31_mean,1034.0,8.41797429984581e-07,2.216372377006337e-05,0.0,0.0,0.0,0.0,0.0007019817712716758,30.8564395904541,972.93408203125
